case,quantity,value,err,unit,basis,note,status
T_4154_225mW_90C,mu7@0.5,7.65542e-10,,MHz^7,"estimator on the archive grid against the direct truncated moment 1.18737e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.26e-04. the bare model's truncated moment is 1.19621e-07, so the strip baseline's bias at this window is -1.189e-07 (-0.000732 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu2@1,0.322973,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.322971 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.70e-06. the bare model's truncated moment is 0.323032, so the strip baseline's bias at this window is -5.867e-05 (-0.0182 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu3@1,-5.3135e-07,,MHz^3,"estimator on the archive grid against the direct truncated moment -3.01282e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.25e-06. the bare model's truncated moment is -2.54276e-07, so the strip baseline's bias at this window is -2.771e-07 (-1.51e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu4@1,0.191193,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.191191 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.78e-05. the bare model's truncated moment is 0.191242, so the strip baseline's bias at this window is -4.949e-05 (-0.0259 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu5@1,-5.50938e-07,,MHz^5,"estimator on the archive grid against the direct truncated moment -7.15853e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.78e-06. the bare model's truncated moment is -6.73732e-07, so the strip baseline's bias at this window is +1.228e-07 (+2.07e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu6@1,0.135556,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.135554 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.59e-05. the bare model's truncated moment is 0.135597, so the strip baseline's bias at this window is -4.057e-05 (-0.0299 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu7@1,-4.93301e-07,,MHz^7,"estimator on the archive grid against the direct truncated moment -9.68566e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.48e-05. the bare model's truncated moment is -9.33127e-07, so the strip baseline's bias at this window is +4.398e-07 (+2.3e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu2@2,1.18909,,MHz^2,"estimator on the archive grid against the direct truncated moment 1.18907 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.33e-05. the bare model's truncated moment is 1.19, so the strip baseline's bias at this window is -0.0009159 (-0.077 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu3@2,-1.87017e-05,,MHz^3,"estimator on the archive grid against the direct truncated moment -1.9456e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.82e-07. the bare model's truncated moment is -1.7692e-05, so the strip baseline's bias at this window is -1.01e-06 (-7.79e-07 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu4@2,2.71945,,MHz^4,"estimator on the archive grid against the direct truncated moment 2.7194 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.53e-05. the bare model's truncated moment is 2.7225, so the strip baseline's bias at this window is -0.003054 (-0.112 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu5@2,-7.61732e-05,,MHz^5,"estimator on the archive grid against the direct truncated moment -8.1776e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.63e-06. the bare model's truncated moment is -7.42665e-05, so the strip baseline's bias at this window is -1.907e-06 (-1.24e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu6@2,7.56938,,MHz^6,"estimator on the archive grid against the direct truncated moment 7.56922 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 9.43e-05. the bare model's truncated moment is 7.57938, so the strip baseline's bias at this window is -0.01 (-0.132 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu7@2,-0.000274015,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.00030635 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.76e-05. the bare model's truncated moment is -0.000278604, so the strip baseline's bias at this window is +4.589e-06 (+2.5e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu2@3,2.39048,,MHz^2,"estimator on the archive grid against the direct truncated moment 2.39043 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.93e-05. the bare model's truncated moment is 2.39491, so the strip baseline's bias at this window is -0.004432 (-0.185 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu3@3,-9.96387e-05,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.000100692 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.85e-07. the bare model's truncated moment is -8.19533e-05, so the strip baseline's bias at this window is -1.769e-05 (-4.79e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu4@3,11.7462,,MHz^4,"estimator on the archive grid against the direct truncated moment 11.7458 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.28e-05. the bare model's truncated moment is 11.7786, so the strip baseline's bias at this window is -0.03242 (-0.275 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu5@3,-0.000858841,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.000877016 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.06e-06. the bare model's truncated moment is -0.000701768, so the strip baseline's bias at this window is -0.0001571 (-1.78e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu6@3,71.8254,,MHz^6,"estimator on the archive grid against the direct truncated moment 71.8233 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.50e-04. the bare model's truncated moment is 72.0608, so the strip baseline's bias at this window is -0.2354 (-0.327 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu7@3,-0.00669379,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.00693504 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.14e-05. the bare model's truncated moment is -0.00549624, so the strip baseline's bias at this window is -0.001198 (-5.67e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu2@5,5.15104,,MHz^2,"estimator on the archive grid against the direct truncated moment 5.15091 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.40e-05. the bare model's truncated moment is 5.18148, so the strip baseline's bias at this window is -0.03044 (-0.588 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu3@5,-0.000697685,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.000699438 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.50e-07. the bare model's truncated moment is -0.000337418, so the strip baseline's bias at this window is -0.0003603 (-3.08e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu4@5,63.6228,,MHz^4,"estimator on the archive grid against the direct truncated moment 63.6209 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.16e-05. the bare model's truncated moment is 64.2104, so the strip baseline's bias at this window is -0.5876 (-0.915 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu5@5,-0.0155745,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.0156539 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.32e-06. the bare model's truncated moment is -0.0067456, so the strip baseline's bias at this window is -0.008829 (-0.000147 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu6@5,1030,,MHz^6,"estimator on the archive grid against the direct truncated moment 1029.97 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.39e-04. the bare model's truncated moment is 1041.52, so the strip baseline's bias at this window is -11.51 (-1.11 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu7@5,-0.325194,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.328061 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 9.24e-06. the bare model's truncated moment is -0.131327, so the strip baseline's bias at this window is -0.1939 (-0.000625 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu2@8,9.22457,,MHz^2,"estimator on the archive grid against the direct truncated moment 9.22435 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.45e-05. the bare model's truncated moment is 9.38798, so the strip baseline's bias at this window is -0.1634 (-1.74 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu3@8,-0.00598094,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.00598465 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.33e-07. the bare model's truncated moment is -0.000736539, so the strip baseline's bias at this window is -0.005244 (-0.000187 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu4@8,256.782,,MHz^4,"estimator on the archive grid against the direct truncated moment 256.774 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.47e-05. the bare model's truncated moment is 264.374, so the strip baseline's bias at this window is -7.593 (-2.87 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu5@8,-0.337073,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.337386 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.21e-06. the bare model's truncated moment is -0.0291837, so the strip baseline's bias at this window is -0.3079 (-0.00119 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu6@8,10105.7,,MHz^6,"estimator on the archive grid against the direct truncated moment 10105.5 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.69e-04. the bare model's truncated moment is 10474.9, so the strip baseline's bias at this window is -369.2 (-3.52 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
T_4154_225mW_90C,mu7@8,-17.9898,,MHz^7,"estimator on the archive grid against the direct truncated moment -18.0148 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.05e-05. the bare model's truncated moment is -1.25465, so the strip baseline's bias at this window is -16.74 (-0.00702 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
