case,quantity,value,err,unit,basis,note,status
T_4192_225mW_110C,k6/k4@12,-71.1,1.7,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -75.7941 at the same window, so the pull is +7.60. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4192_225mW_110C,k7/k5@12,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
T_4207_225mW_70C,k2@12,13.79,0.54,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 13.923 at the same window, so the pull is -0.68. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k2@3.25,2.625,0.053,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 2.66066 at the same window, so the pull is -1.88. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k2@6,6.09,0.25,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 6.2527 at the same window, so the pull is -1.80. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k3@12,-1.4,7.3,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.000198766 at the same window, so the pull is -0.53. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k3@3.25,-0.06,0.13,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 2.15439e-05 at the same window, so the pull is -1.22. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k3@6,-0.39,0.34,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.000103463 at the same window, so the pull is -3.24. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k4@12,230,35,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 216.478 at the same window, so the pull is +1.04. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k4@3.25,-5.96,0.31,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -6.24954 at the same window, so the pull is +2.54. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k4@6,-11.4,2.5,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -12.8832 at the same window, so the pull is +1.69. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k5@12,89,150,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.0158532 at the same window, so the pull is +1.68. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k5@3.25,1.0,2.1,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.000355997 at the same window, so the pull is +1.26. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k5@6,13,13,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.00378993 at the same window, so the pull is +2.69. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k6@12,-16540,4200,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -16071.2 at the same window, so the pull is -0.31. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k6@3.25,67.3,5.7,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 73.1318 at the same window, so the pull is -2.88. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k6@6,-112,41,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -86.7824 at the same window, so the pull is -1.69. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k7@12,9713,79000,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.0043201 at the same window, so the pull is +0.34. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k7@3.25,-29,62,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.0105691 at the same window, so the pull is -1.28. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k7@6,-561,740,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.188786 at the same window, so the pull is -2.11. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k4/k2@3.25,-2.271,0.076,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -2.34887 at the same window, so the pull is +2.85. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k5/k3@3.25,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 1 of 5 repeats, so the ratio has no population moment",ARTIFACT
T_4207_225mW_70C,k6/k4@3.25,-11.27,0.39,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -11.7019 at the same window, so the pull is +3.10. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k7/k5@3.25,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 1 of 5 repeats, so the ratio has no population moment",ARTIFACT
T_4207_225mW_70C,k4/k2@6,-1.86,0.33,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -2.06042 at the same window, so the pull is +1.71. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k5/k3@6,-31,11,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -36.6308 at the same window, so the pull is +1.42. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k6/k4@6,10.4,5.1,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 6.73608 at the same window, so the pull is +2.01. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k7/k5@6,-36,19,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -49.8126 at the same window, so the pull is +2.00. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k4/k2@12,16.6,2.1,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 15.5482 at the same window, so the pull is +1.46. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k5/k3@12,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 2 of 5 repeats, so the ratio has no population moment",ARTIFACT
T_4207_225mW_70C,k6/k4@12,-72,12,dimensionless,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -74.2394 at the same window, so the pull is +0.58. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_70C,k7/k5@12,,,,"admitted on having a population moment, never on signal-to-noise (O17)","the denominator changes sign in 1 of 5 repeats, so the ratio has no population moment",ARTIFACT
T_4207_225mW_90C,k2@12,13.30,0.24,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 13.9593 at the same window, so the pull is -7.56. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k2@3.25,2.588,0.016,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 2.66726 at the same window, so the pull is -13.87. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k2@6,6.11,0.12,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 6.27507 at the same window, so the pull is -3.76. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k3@12,-1.7,1.6,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.00020912 at the same window, so the pull is -3.02. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k3@3.25,-0.013,0.047,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 2.25644e-05 at the same window, so the pull is -0.80. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k3@6,-0.05,0.14,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 0.000109315 at the same window, so the pull is -0.99. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k4@12,219.4,4.5,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts 215.156 at the same window, so the pull is +2.62. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k4@3.25,-5.63,0.15,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -6.30286 at the same window, so the pull is +12.19. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k4@6,-9.8,1.4,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -13.255 at the same window, so the pull is +6.68. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k5@12,3,64,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.0168859 at the same window, so the pull is +0.13. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k5@3.25,0.14,0.73,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.000372588 at the same window, so the pull is +0.52. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
T_4207_225mW_90C,k5@6,1.6,3.5,MHz^n,"5 repeats, the bar on the mean at the two-sided 95 per cent t-factor 2.776","this fit predicts -0.00400401 at the same window, so the pull is +1.27. The statistic is compared against its own forward prediction and is not an estimator of an untruncated cumulant",DIAGNOSTIC
